,settlement_date,settlement_period,wind_mw_value,dadf_mw_value,residual_mw_value,bsuos
13869,17/10/2015,48,1043.2357509404824,26600.0,18121,0.84175
13870,18/10/2015,1,986.0,26201.0,17200,1.335
13871,18/10/2015,2,890.3439640517213,25335.0,16836,1.15168
13872,18/10/2015,3,873.0,25360.0,16472,1.20045
13873,18/10/2015,4,817.5854202937841,25557.0,16385,1.65717
13874,18/10/2015,5,812.0,25125.0,16298,1.44786
13875,18/10/2015,6,807.8144829940329,24535.0,15745,1.19485
13876,18/10/2015,7,752.0,23960.0,15193,1.37826
13877,18/10/2015,8,697.5720427324701,23793.0,14975,1.21859
13878,18/10/2015,9,697.0,23469.0,14757,1.10024
13879,18/10/2015,10,681.8926182794637,23580.0,14290,1.23963
13880,18/10/2015,11,661.0,22500.0,13824,1.18469
13881,18/10/2015,12,641.03037634475,22608.0,14256,1.41108
13882,18/10/2015,13,628.0,23331.0,14688,1.22746
13883,18/10/2015,14,627.7152548802324,24197.0,15803,1.18134
13884,18/10/2015,15,593.0,25526.0,16918,1.74961
13885,18/10/2015,16,579.1096034853422,26442.0,18293,1.68258
13886,18/10/2015,17,550.0,28233.0,19668,1.49993
13887,18/10/2015,18,543.6581955107958,29830.0,21238,1.45245
13888,18/10/2015,19,514.0,31338.0,22809,1.5487
13889,18/10/2015,20,509.64256104683375,32230.0,23717,1.57731
13890,18/10/2015,21,479.0,33120.0,24626,2.11286
13891,18/10/2015,22,472.1384447263239,33460.0,24888,2.24351
13892,18/10/2015,23,465.0,33631.0,25151,2.12668
13893,18/10/2015,24,458.11315738679673,33715.0,25306,2.0544
13894,18/10/2015,25,454.0,33930.0,25461,2.04063
13895,18/10/2015,26,445.826742019142,33678.0,25077,1.57652
13896,18/10/2015,27,443.0,33152.0,24694,1.71522
13897,18/10/2015,28,446.2995900628524,32639.0,24280,1.2241
13898,18/10/2015,29,464.0,32345.0,23866,1.13347
13899,18/10/2015,30,467.9991697065271,32220.0,23860,1.0595
13900,18/10/2015,31,483.0,32352.0,23854,1.13793
13901,18/10/2015,32,509.94628181681514,32801.0,24475,1.3883
13902,18/10/2015,33,513.0,33625.0,25097,1.51267
13903,18/10/2015,34,544.2142988294144,34746.0,26224,1.58412
13904,18/10/2015,35,548.0,35915.0,27352,1.32706
13905,18/10/2015,36,573.3344577926775,36940.0,28891,1.46764
13906,18/10/2015,37,583.0,39028.0,30430,1.32982
13907,18/10/2015,38,628.0573437472751,40470.0,30843,1.35274
13908,18/10/2015,39,630.0,39902.0,31257,0.89724
13909,18/10/2015,40,634.8674548631944,38462.0,30022,0.76274
13910,18/10/2015,41,637.0,37439.0,28787,0.85771
13911,18/10/2015,42,642.279696274302,36100.0,27511,0.85966
13912,18/10/2015,43,644.0,34895.0,26236,1.29765
13913,18/10/2015,44,644.3421681429364,33067.0,24513,1.23849
13914,18/10/2015,45,673.0,31479.0,22791,1.37642
13915,18/10/2015,46,668.4129999626452,29630.0,20864,0.67494
13916,18/10/2015,47,666.0,27619.0,18938,0.69627
13917,18/10/2015,48,664.5034514526674,25940.0,17804,0.5406
13918,19/10/2015,1,663.0,25348.0,16670,0.40085
13919,19/10/2015,2,662.6680783294416,24654.0,16439,0.51998
13920,19/10/2015,3,658.0,24882.0,16209,0.73277
13921,19/10/2015,4,658.1826036339911,25479.0,16462,0.78888
13922,19/10/2015,5,662.0,25392.0,16715,0.6878
13923,19/10/2015,6,671.2604286194273,25085.0,16476,0.63458
13924,19/10/2015,7,674.0,24927.0,16238,0.67545
13925,19/10/2015,8,678.6451461574882,24795.0,16185,0.65892
13926,19/10/2015,9,689.0,24837.0,16133,0.75251
13927,19/10/2015,10,696.3211825901487,24890.0,15922,0.65732
13928,19/10/2015,11,721.0,24448.0,15712,1.35432
13929,19/10/2015,12,730.2900812868891,25799.0,17980,1.75505
13930,19/10/2015,13,753.0,29017.0,20249,2.26904
13931,19/10/2015,14,779.9578241891646,32663.0,24308,1.65866
13932,19/10/2015,15,787.0,37169.0,28367,2.69035
13933,19/10/2015,16,784.3244587849432,38913.0,29412,3.30444
13934,19/10/2015,17,778.0,39250.0,30457,2.4242
13935,19/10/2015,18,773.9394354767978,39107.0,30606,1.76388
13936,19/10/2015,19,763.0,39534.0,30756,1.54939
13937,19/10/2015,20,758.946906007771,39688.0,30962,1.3004
13938,19/10/2015,21,746.0,39930.0,31169,1.47438
13939,19/10/2015,22,745.576538940016,39230.0,30731,1.3073
13940,19/10/2015,23,714.0,39022.0,30293,1.3254
13941,19/10/2015,24,704.5153691798017,38902.0,30259,1.28729
13942,19/10/2015,25,686.0,38927.0,30226,1.20043
13943,19/10/2015,26,685.4955939043356,38590.0,29965,0.81649
13944,19/10/2015,27,667.0,38386.0,29704,1.01462
13945,19/10/2015,28,675.6643104078607,38144.0,29600,0.83267
13946,19/10/2015,29,677.0,38189.0,29497,0.93186
13947,19/10/2015,30,695.8285511775966,38141.0,29451,0.80553
13948,19/10/2015,31,699.0,38120.0,29406,0.59792
13949,19/10/2015,32,705.0543990536951,38879.0,30329,0.68906
13950,19/10/2015,33,713.0,39981.0,31253,0.57311
13951,19/10/2015,34,755.3566298504968,41126.0,32304,1.08431
13952,19/10/2015,35,770.0,42140.0,33355,1.47275
13953,19/10/2015,36,806.5134882887801,43145.0,34619,1.92042
13954,19/10/2015,37,828.0,44727.0,35884,2.05902
13955,19/10/2015,38,850.6772771180661,45340.0,35745,2.033
13956,19/10/2015,39,891.0,44513.0,35607,1.7577
13957,19/10/2015,40,899.2253298663616,43238.0,34335,1.68856
13958,19/10/2015,41,929.0,42007.0,33063,1.36211
13959,19/10/2015,42,942.3146878445727,40292.0,31381,1.19762
13960,19/10/2015,43,973.0,38688.0,29700,1.01366
13961,19/10/2015,44,976.83451469486,36588.0,27586,0.68242
13962,19/10/2015,45,982.0,34470.0,25473,0.53135
13963,19/10/2015,46,1028.527747455265,32080.0,23100,0.63537
13964,19/10/2015,47,1049.0,29792.0,20728,1.03194
13965,19/10/2015,48,1102.5236660861665,27690.0,19316,0.95077
13966,20/10/2015,1,1124.0,27043.0,17904,0.84838
13967,20/10/2015,2,1187.4145136406655,26166.0,17405,0.85858
13968,20/10/2015,3,1212.0,26134.0,16907,0.85138
13969,20/10/2015,4,1223.4179322015855,26756.0,17180,1.36613
13970,20/10/2015,5,1264.0,26733.0,17454,1.0501
13971,20/10/2015,6,1321.2267782017161,26439.0,17030,0.86055
13972,20/10/2015,7,1324.0,25946.0,16607,1.1999
13973,20/10/2015,8,1370.5993408896347,25771.0,16523,1.10761
13974,20/10/2015,9,1389.0,25843.0,16439,1.00203
13975,20/10/2015,10,1373.190932800393,25834.0,16242,0.76751
13976,20/10/2015,11,1363.0,25423.0,16045,1.09054
13977,20/10/2015,12,1349.5533801903073,26493.0,18068,0.9054
13978,20/10/2015,13,1340.0,29447.0,20092,1.34142
13979,20/10/2015,14,1322.3681068245073,33127.0,24105,1.0969
13980,20/10/2015,15,1322.0,37455.0,28118,1.18255
13981,20/10/2015,16,1273.337386860232,39182.0,29306,2.02501
13982,20/10/2015,17,1191.0,39700.0,30494,1.60757
13983,20/10/2015,18,1110.608118689788,39552.0,30729,1.22082
13984,20/10/2015,19,1101.0,40080.0,30964,1.33957
13985,20/10/2015,20,1071.7814919704797,39756.0,30663,1.02779
13986,20/10/2015,21,1016.0,39393.0,30362,1.13745
13987,20/10/2015,22,1011.3670407443599,39330.0,30294,0.90938
13988,20/10/2015,23,980.0,39221.0,30226,0.75216
13989,20/10/2015,24,962.4288108337092,39023.0,30169,0.56455
13990,20/10/2015,25,960.0,39087.0,30112,0.61124
13991,20/10/2015,26,958.2828617959203,38899.0,29930,0.45513
13992,20/10/2015,27,957.0,38720.0,29748,0.39077
13993,20/10/2015,28,996.4465502434468,38384.0,29503,0.11586
13994,20/10/2015,29,1002.0,38276.0,29259,0.02942
13995,20/10/2015,30,1024.2085166197169,38237.0,29174,0.04613
13996,20/10/2015,31,1056.0,38160.0,29089,-0.055
13997,20/10/2015,32,1116.8943028433325,38807.0,29969,0.17023
13998,20/10/2015,33,1121.0,39985.0,30849,0.24641
13999,20/10/2015,34,1167.8598288378396,41117.0,31900,0.63124
14000,20/10/2015,35,1183.0,42150.0,32952,1.20808
14001,20/10/2015,36,1242.8281493390855,43012.0,34130,1.61864
14002,20/10/2015,37,1250.0,44573.0,35308,1.90837
14003,20/10/2015,38,1270.2993045223948,45400.0,35257,1.87648
14004,20/10/2015,39,1323.0,44545.0,35207,1.74414
14005,20/10/2015,40,1480.2153538379323,43138.0,33705,2.14062
14006,20/10/2015,41,1632.0,41850.0,32203,1.74169
14007,20/10/2015,42,1860.5089915495018,40069.0,30285,1.38747
14008,20/10/2015,43,1982.0,38365.0,28368,1.25505
14009,20/10/2015,44,2500.594154203405,36304.0,25848,1.35293
14010,20/10/2015,45,2617.0,33961.0,23329,1.05452
14011,20/10/2015,46,2997.340686665684,31511.0,20601,0.48605
14012,20/10/2015,47,3153.0,29041.0,17873,1.87323
14013,20/10/2015,48,3494.1174892503263,27150.0,17813,2.45397
14014,21/10/2015,1,3647.0,26629.0,17753,3.24501
14015,21/10/2015,2,4022.904067349008,25959.0,17303,2.80607
14016,21/10/2015,3,4053.0,26135.0,16853,3.50543
14017,21/10/2015,4,4155.935220859602,26355.0,16742,4.00798
14018,21/10/2015,5,4313.0,26174.0,16632,3.96892
14019,21/10/2015,6,4436.6102955560555,25711.0,16173,3.76782
14020,21/10/2015,7,4564.0,25508.0,15715,3.59085
14021,21/10/2015,8,4571.237464405228,25209.0,15450,3.08381
14022,21/10/2015,9,4803.0,25218.0,15186,2.91752
14023,21/10/2015,10,4841.741657755389,25226.0,14884,2.38375
14024,21/10/2015,11,4931.0,24743.0,14583,2.32599
14025,21/10/2015,12,5020.984151155455,25946.0,16689,2.12605
14026,21/10/2015,13,5060.0,29085.0,18796,2.50156
14027,21/10/2015,14,5081.751116735413,32591.0,22588,2.34034
14028,21/10/2015,15,5174.0,36783.0,26380,1.60547
14029,21/10/2015,16,5208.746581817213,38960.0,27756,1.94336
14030,21/10/2015,17,5299.0,39660.0,29132,1.76479
14031,21/10/2015,18,5306.20718007924,39654.0,29355,1.76494
14032,21/10/2015,19,5316.0,40123.0,29578,2.02536
14033,21/10/2015,20,5316.0,40450.0,29680,2.3992
14034,21/10/2015,21,5316.0,40327.0,29782,2.62522
14035,21/10/2015,22,5284.849119724687,40398.0,29857,2.72316
14036,21/10/2015,23,5267.0,40429.0,29933,2.8253
14037,21/10/2015,24,5260.91970605816,40530.0,30092,2.80769
14038,21/10/2015,25,5210.0,40690.0,30251,2.73176
14039,21/10/2015,26,5160.870880959031,40467.0,30027,2.44323
14040,21/10/2015,27,5145.0,40178.0,29804,2.42764
14041,21/10/2015,28,5126.241552897936,40005.0,29673,2.40867
14042,21/10/2015,29,5045.0,39816.0,29542,2.50135
14043,21/10/2015,30,4949.097149570139,39682.0,29480,2.28316
14044,21/10/2015,31,4933.0,39580.0,29418,2.10806
14045,21/10/2015,32,4826.597716129901,40333.0,30322,2.40269
14046,21/10/2015,33,4816.0,41272.0,31227,2.38657
14047,21/10/2015,34,4708.80802773485,42206.0,32275,3.29358
14048,21/10/2015,35,4708.0,43260.0,33323,2.57433
14049,21/10/2015,36,4663.387522972546,43856.0,34236,2.48082
14050,21/10/2015,37,4591.0,44970.0,35150,3.26441
14051,21/10/2015,38,4498.994999881577,44800.0,34429,3.01803
14052,21/10/2015,39,4466.0,43403.0,33708,2.89472
14053,21/10/2015,40,4501.7215757704425,42183.0,32293,2.17455
14054,21/10/2015,41,4508.0,40615.0,30878,2.01742
14055,21/10/2015,42,4534.83291564806,38912.0,29125,1.76238
14056,21/10/2015,43,4544.0,37145.0,27372,1.43929
14057,21/10/2015,44,4949.0231271110115,34947.0,25002,1.85836
14058,21/10/2015,45,5033.0,32895.0,22633,2.48409
14059,21/10/2015,46,5039.502752775385,30720.0,20366,3.34786
14060,21/10/2015,47,5062.0,28390.0,18099,5.24942
14061,21/10/2015,48,5050.2495057681435,26620.0,15483,5.78382
14062,22/10/2015,1,5048.0,25930.0,12868,6.50251
14063,22/10/2015,2,5048.531087458664,25351.0,12592,6.19554
14064,22/10/2015,3,5051.0,25382.0,12317,6.11618
14065,22/10/2015,4,5074.973862084504,25655.0,12246,6.00156
14066,22/10/2015,5,5164.0,25353.0,12175,5.81166
14067,22/10/2015,6,5212.77251099619,24905.0,11605,5.69574
14068,22/10/2015,7,5235.0,24285.0,11036,6.60362
14069,22/10/2015,8,5234.009331874934,23967.0,10832,6.37832
14070,22/10/2015,9,5228.0,23870.0,10628,6.39082
14071,22/10/2015,10,5243.036683230937,24043.0,10404,5.9564
14072,22/10/2015,11,5286.0,23481.0,10181,6.16208
14073,22/10/2015,12,5351.138136249059,24650.0,12205,6.49448
14074,22/10/2015,13,5359.0,27602.0,14229,5.29827
14075,22/10/2015,14,5399.311741852057,31284.0,18205,4.29885
14076,22/10/2015,15,5446.0,35641.0,22181,3.56723
14077,22/10/2015,16,5452.212143490612,37574.0,23541,3.43678
14078,22/10/2015,17,5454.0,38370.0,24902,3.10663
14079,22/10/2015,18,5446.477666160855,37816.0,24677,2.84688
14080,22/10/2015,19,5444.0,37910.0,24452,3.08572
14081,22/10/2015,20,5427.335945086674,37630.0,24164,2.84165
14082,22/10/2015,21,5422.0,37313.0,23877,2.34026
14083,22/10/2015,22,5421.366263546567,37280.0,23815,2.2277
14084,22/10/2015,23,5419.0,37187.0,23754,3.00285
14085,22/10/2015,24,5412.677425515418,37009.0,23705,2.86465
14086,22/10/2015,25,5409.0,37080.0,23657,2.70589
14087,22/10/2015,26,5399.445316043408,36912.0,23501,2.50516
14088,22/10/2015,27,5392.0,36752.0,23346,2.40861
14089,22/10/2015,28,5370.440334617511,36443.0,23169,2.50361
14090,22/10/2015,29,5343.0,36350.0,22993,2.48292
14091,22/10/2015,30,5301.164531850234,36323.0,23052,2.30145
14092,22/10/2015,31,5135.0,36260.0,23111,1.67291
14093,22/10/2015,32,5030.991331133146,37180.0,24492,1.86077
14094,22/10/2015,33,4739.0,38626.0,25873,1.65045
14095,22/10/2015,34,4549.2776610537385,40046.0,27517,1.86577
14096,22/10/2015,35,4215.0,41390.0,29161,2.2379
14097,22/10/2015,36,3810.8444502791,42307.0,30703,2.7748
14098,22/10/2015,37,3659.0,43918.0,32245,3.39117
14099,22/10/2015,38,3330.0722738852846,44810.0,32679,3.83867
14100,22/10/2015,39,2937.0,44065.0,33114,3.00472
14101,22/10/2015,40,2900.3712074733994,42769.0,32168,2.75571
14102,22/10/2015,41,2348.0,41585.0,31223,2.19777
14103,22/10/2015,42,2078.853276043035,39904.0,29847,1.87565
14104,22/10/2015,43,1807.0,38293.0,28472,2.11362
14105,22/10/2015,44,1786.2502191045162,36316.0,26406,1.73585
14106,22/10/2015,45,1694.0,34048.0,24340,1.1652
14107,22/10/2015,46,1624.8476078399465,31662.0,21983,1.20269
14108,22/10/2015,47,1603.0,29244.0,19627,0.87085
14109,22/10/2015,48,1560.6789447971864,27400.0,18466,1.06381
14110,23/10/2015,1,1527.0,26979.0,17306,1.44257
14111,23/10/2015,2,1515.4973035048174,26104.0,16923,0.79357
14112,23/10/2015,3,1459.0,26146.0,16541,0.96514
14113,23/10/2015,4,1545.8599148277974,26411.0,16547,1.00644
14114,23/10/2015,5,1569.0,26269.0,16554,0.96338
14115,23/10/2015,6,1569.4547459269818,25858.0,16084,1.32145
14116,23/10/2015,7,1698.0,25458.0,15614,0.9805
14117,23/10/2015,8,1760.9111080989219,25351.0,15403,0.71017
14118,23/10/2015,9,1829.0,25167.0,15192,0.7458
14119,23/10/2015,10,1861.87034342663,25284.0,14990,0.6904
14120,23/10/2015,11,1975.0,24910.0,14789,0.83406
14121,23/10/2015,12,2071.1726607436835,26097.0,16744,0.89494
14122,23/10/2015,13,2129.0,28975.0,18700,0.76027
14123,23/10/2015,14,2256.2961971834497,32250.0,22351,0.97217
14124,23/10/2015,15,2292.0,36441.0,26003,1.68091
14125,23/10/2015,16,2503.1202206694666,38662.0,27508,2.26264
14126,23/10/2015,17,2520.0,39680.0,29014,2.55728
14127,23/10/2015,18,2720.5294498706203,39438.0,28983,2.59489
14128,23/10/2015,19,2812.0,39911.0,28953,2.99556
14129,23/10/2015,20,2852.179015592365,39930.0,28564,3.14551
14130,23/10/2015,21,3116.0,39438.0,28176,2.91136
14131,23/10/2015,22,3391.3871695981516,39110.0,27810,2.33622
14132,23/10/2015,23,3473.0,39063.0,27444,2.34583
14133,23/10/2015,24,3599.0293426776216,38829.0,27175,2.03184
14134,23/10/2015,25,3824.0,38876.0,26906,1.97763
14135,23/10/2015,26,4078.9865383412753,38727.0,26392,1.88816
14136,23/10/2015,27,4167.0,38191.0,25878,1.78633
14137,23/10/2015,28,4273.371488026575,37939.0,25589,1.4228
14138,23/10/2015,29,4297.0,37744.0,25301,1.36635
14139,23/10/2015,30,4345.238608224021,37488.0,24912,1.38381
14140,23/10/2015,31,4421.0,37090.0,24523,1.63807
14141,23/10/2015,32,4518.287934313994,37684.0,25170,1.74434
14142,23/10/2015,33,4543.0,38506.0,25817,1.67011
14143,23/10/2015,34,4607.0809823618965,39360.0,26768,1.88171
14144,23/10/2015,35,4625.0,40490.0,27719,2.01711
14145,23/10/2015,36,4685.960407279408,40987.0,28708,2.02804
14146,23/10/2015,37,4707.0,42551.0,29698,2.1596
14147,23/10/2015,38,4720.5752961537955,42680.0,29078,2.13173
14148,23/10/2015,39,4782.0,41387.0,28459,1.92952
14149,23/10/2015,40,4867.225322527027,39841.0,26971,1.92797
14150,23/10/2015,41,4898.0,38527.0,25483,1.51466
14151,23/10/2015,42,4955.805276128834,37006.0,23948,1.46512
14152,23/10/2015,43,5005.0,35565.0,22414,1.06413
14153,23/10/2015,44,4780.5190086898065,33654.0,20751,1.11198
14154,23/10/2015,45,4733.0,31967.0,19088,1.39089
14155,23/10/2015,46,4731.588368370177,30221.0,17269,1.93731
14156,23/10/2015,47,4731.0,28328.0,15451,3.15678
14157,23/10/2015,48,4733.160723100015,26660.0,14642,3.36201
14158,24/10/2015,1,4742.0,26277.0,13834,3.23346
14159,24/10/2015,2,4748.0870670358745,24972.0,13345,2.84575
14160,24/10/2015,3,4775.0,25332.0,12856,2.49925
14161,24/10/2015,4,4801.623684024236,25868.0,12950,2.6155
14162,24/10/2015,5,4837.0,25583.0,13045,2.5614
14163,24/10/2015,6,4866.769637111604,25111.0,12615,3.21676
14164,24/10/2015,7,4889.0,24775.0,12185,3.6963
14165,24/10/2015,8,4904.53189993595,24331.0,11807,2.89749
14166,24/10/2015,9,4939.0,24070.0,11430,2.24091
14167,24/10/2015,10,4931.897250117372,23956.0,10724,2.48491
14168,24/10/2015,11,4929.0,22648.0,10018,2.85773
14169,24/10/2015,12,4926.1024478392255,23098.0,10896,2.94144
14170,24/10/2015,13,4899.0,24374.0,11774,3.13681
14171,24/10/2015,14,4874.653900669033,25830.0,13580,2.6355
14172,24/10/2015,15,4859.0,27946.0,15386,2.54013
14173,24/10/2015,16,4812.279974525863,29394.0,17014,2.58009
14174,24/10/2015,17,4796.0,31139.0,18642,2.28423
14175,24/10/2015,18,4770.726900574537,32250.0,19808,2.34733
14176,24/10/2015,19,4724.0,33400.0,20975,3.6114
14177,24/10/2015,20,4709.233450988362,33768.0,21352,3.75378
14178,24/10/2015,21,4630.0,34060.0,21729,5.03558
14179,24/10/2015,22,4670.496606319065,33680.0,21528,6.84966
14180,24/10/2015,23,4671.0,33700.0,21328,6.67254
14181,24/10/2015,24,4702.807628613876,33561.0,21158,5.42799
14182,24/10/2015,25,4713.0,33403.0,20989,5.05639
14183,24/10/2015,26,4751.389804894786,33049.0,20539,5.09477
14184,24/10/2015,27,4752.0,32543.0,20090,4.08503
14185,24/10/2015,28,4777.578054523623,32209.0,19774,2.48754
14186,24/10/2015,29,4812.0,31972.0,19459,1.80978
14187,24/10/2015,30,4821.356213054291,31790.0,19445,1.59121
14188,24/10/2015,31,4870.0,32002.0,19431,1.89674
14189,24/10/2015,32,4870.934693241011,32404.0,20125,2.36595
14190,24/10/2015,33,4926.0,33447.0,20820,2.05315
14191,24/10/2015,34,4929.944919058491,35157.0,22613,2.16621
14192,24/10/2015,35,4933.0,37040.0,24406,2.21779
14193,24/10/2015,36,4935.035043452245,38610.0,26083,2.30553
14194,24/10/2015,37,4939.0,40400.0,27760,3.72817
14195,24/10/2015,38,4939.270973434253,40192.0,27083,3.69217
14196,24/10/2015,39,4941.0,39048.0,26406,2.48696
14197,24/10/2015,40,4938.645635178845,37568.0,25037,2.33159
14198,24/10/2015,41,4904.0,36273.0,23668,2.6864
14199,24/10/2015,42,4896.191291992692,34831.0,22337,2.99881
14200,24/10/2015,43,4863.0,33570.0,21006,2.42926
14201,24/10/2015,44,6126.471362295156,32157.0,18920,2.099
14202,24/10/2015,45,6398.0,30933.0,16834,2.36323
14203,24/10/2015,46,6380.124183031936,29360.0,15204,2.56714
14204,24/10/2015,47,6338.0,27613.0,13574,2.19659
14205,24/10/2015,48,6267.808796512072,26110.0,12341,2.02363
14206,25/10/2015,1,6259.0,25067.0,11108,1.62928
14207,25/10/2015,2,6214.52397539942,25295.0,11672,1.76405
14208,25/10/2015,3,6169.0,26105.0,12236,2.62984
14209,25/10/2015,4,6058.7287631721665,25601.0,11950,3.01497
14210,25/10/2015,5,5952.0,25316.0,11664,2.79197
14211,25/10/2015,6,5746.515149342056,24591.0,11246,2.57033
14212,25/10/2015,7,5717.0,24245.0,10828,2.51573
14213,25/10/2015,8,5714.6281923067545,24180.0,10756,2.65986
14214,25/10/2015,9,5450.0,23835.0,10685,2.5425
14215,25/10/2015,10,5339.320949260708,23547.0,10672,2.52938
14216,25/10/2015,11,5203.0,23562.0,10659,2.87331
14217,25/10/2015,12,5144.057676457153,23599.0,10321,2.97415
14218,25/10/2015,13,4942.0,22625.0,9983,2.6468
14219,25/10/2015,14,4839.154628202804,23021.0,10818,2.77268
14220,25/10/2015,15,4678.0,24032.0,11654,3.38295
14221,25/10/2015,16,4705.944470636379,24707.0,12481,2.98065
14222,25/10/2015,17,4710.0,25718.0,13308,2.90031
14223,25/10/2015,18,4753.852952394402,26889.0,14769,2.80062
14224,25/10/2015,19,4786.0,28716.0,16230,2.54284
14225,25/10/2015,20,4789.717020642882,30090.0,17549,2.52628
14226,25/10/2015,21,4853.0,31422.0,18869,2.09367
14227,25/10/2015,22,5043.556302108715,31935.0,19182,1.85902
14228,25/10/2015,23,5045.0,32240.0,19495,1.73381
14229,25/10/2015,24,5114.311365870091,31369.0,18919,1.6064
14230,25/10/2015,25,5219.0,31262.0,18343,1.31869
14231,25/10/2015,26,5224.582847606295,31084.0,18183,1.08605
14232,25/10/2015,27,5357.0,31081.0,18024,1.07819
14233,25/10/2015,28,5356.722894462256,31420.0,18404,1.15116
14234,25/10/2015,29,5356.0,31840.0,18784,1.48819
14235,25/10/2015,30,5355.354241275676,31924.0,18857,1.10861
14236,25/10/2015,31,5353.0,31984.0,18931,1.37439
14237,25/10/2015,32,5353.1656562091,32105.0,19314,1.14166
14238,25/10/2015,33,5354.0,32752.0,19698,1.43474
14239,25/10/2015,34,5354.0,33690.0,20949,1.82654
14240,25/10/2015,35,5354.0,35254.0,22200,2.50926
14241,25/10/2015,36,5354.047748065784,37887.0,24892,2.67596
14242,25/10/2015,37,5355.0,40640.0,27585,3.18575
14243,25/10/2015,38,5353.8963917427645,41070.0,27633,3.34667
14244,25/10/2015,39,5353.0,40734.0,27681,3.19675
14245,25/10/2015,40,5391.529190429953,39888.0,26657,2.54243
14246,25/10/2015,41,5463.0,38797.0,25634,2.51137
14247,25/10/2015,42,5514.48147338498,37532.0,24543,2.23385
14248,25/10/2015,43,5569.0,36722.0,23453,1.74679
14249,25/10/2015,44,5654.669386869541,35480.0,22252,1.28301
14250,25/10/2015,45,5679.0,34430.0,21051,1.08466
14251,25/10/2015,46,4775.544222626309,32602.0,20188,0.7555
14252,25/10/2015,47,4238.0,31263.0,19325,1.1276
14253,25/10/2015,48,4223.84261692228,29627.0,17660,1.53929
14254,25/10/2015,49,4173.0,27868.0,15995,2.4397
14255,25/10/2015,50,4143.683587754316,26740.0,15410,2.30577
14256,26/10/2015,1,4098.0,26624.0,14826,2.62768
14257,26/10/2015,2,3926.068080008045,26369.0,14770,2.53159
